node,degree,closeness,betweenness,eigenvector,pagerank
289,0.009518773135906928,0.2771468935498539,0.0006092830285734767,0.02375681892696008,0.009518773135906928
7394,0.004230565838180857,0.25137039835294384,4.5964013147444067e-05,0.003032002373510901,0.004230565838180857
3203,0.0005288207297726071,0.2444194603810972,0.0,0.004306347018796445,0.0005288207297726071
1844,0.0013220518244315177,0.2025381030683541,0.0,0.0005492347232314994,0.0013220518244315177
2053,0.0010576414595452142,0.2504967288461472,3.0442484048497636e-06,0.004953894009650127,0.0010576414595452142
1363,0.0021152829190904283,0.26767201165437743,0.00011508246116523318,0.0072170073895835955,0.0021152829190904283
3181,0.0005288207297726071,0.2444194603810972,0.0,0.004306347018796445,0.0005288207297726071
288,0.01850872554204125,0.291821407224109,0.0015248976898107657,0.0450615573810931,0.01850872554204125
2263,0.0010576414595452142,0.24461089499457123,3.890255471845449e-06,0.004583336377392601,0.0010576414595452142
3132,0.0005288207297726071,0.2444194603810972,0.0,0.004306347018796445,0.0005288207297726071
1059,0.003966155473294554,0.2672647898053264,8.826018792347757e-05,0.014315468453958188,0.003966155473294554
2332,0.0010576414595452142,0.24471737718810882,0.0,0.0047175987141747045,0.0010576414595452142
691,0.0015864621893178213,0.25042977498063235,6.50340245737142e-05,0.005919108014753236,0.0015864621893178213
1550,0.0015864621893178213,0.27032350397986327,7.271369297007713e-06,0.009840127070429605,0.0015864621893178213
286,0.007932310946589107,0.27993464738398743,0.00016440917363872394,0.01923149582402079,0.007932310946589107
205,0.015071390798519302,0.2917002692385448,0.0012606742813403237,0.03862413307300153,0.015071390798519302
1359,0.0013220518244315177,0.26484724341681126,0.0,0.00997050784291188,0.0013220518244315177
1459,0.0021152829190904283,0.2607443222989442,5.0285841474879756e-05,0.010263872745225286,0.0021152829190904283
135,0.015864621893178214,0.2943270988882322,0.002629558886381501,0.042966861053052495,0.015864621893178214
7432,0.0013220518244315177,0.25966039670971064,0.0,0.009283888595515256,0.0013220518244315177
1815,0.0015864621893178213,0.2503405588156945,5.353763433197243e-06,0.0058781714765806055,0.0015864621893178213
3127,0.0005288207297726071,0.2444194603810972,0.0,0.004306347018796445,0.0005288207297726071
1836,0.0010576414595452142,0.249474020980085,0.0,0.007402949386559196,0.0010576414595452142
266,0.00978318350079323,0.2922158014744379,0.00018125256246377783,0.039657540585133225,0.00978318350079323
2311,0.0010576414595452142,0.25690739369185794,5.851695044147257e-06,0.00822275329977608,0.0010576414595452142
2308,0.0010576414595452142,0.25268103149789806,3.301986388411535e-06,0.006911513861651017,0.0010576414595452142
27,0.039925965097831834,0.3047293792695813,0.004127905795193726,0.08017194551050301,0.039925965097831834
755,0.0010576414595452142,0.24471737718810882,0.0,0.0047175987141747045,0.0010576414595452142
2306,0.0005288207297726071,0.2444194603810972,0.0,0.004306347018796445,0.0005288207297726071
5679,0.004759386567953464,0.2712103236571418,1.227748831115789e-05,0.022233434242300298,0.004759386567953464
1790,0.0010576414595452142,0.24695341718350183,8.14770641920738e-06,0.005460293405466475,0.0010576414595452142
937,0.008461131676361713,0.26897835352943716,0.0007154153509948547,0.014196551163082051,0.008461131676361713
100,0.016129032258064516,0.3082043634191467,0.0017831238078650027,0.0485175768845033,0.016129032258064516
53,0.02009518773135907,0.2872584358081367,0.002088158658223461,0.04329992812170416,0.02009518773135907
2298,0.0010576414595452142,0.24480262971456349,1.3695682101320894e-05,0.004421977938835448,0.0010576414595452142
3087,0.0005288207297726071,0.2444194603810972,0.0,0.004306347018796445,0.0005288207297726071
1274,0.0021152829190904283,0.25564563841588156,0.0003023471986150867,0.005309352993068732,0.0021152829190904283
227,0.009254362771020624,0.28582710945521844,0.00029094272088389276,0.025939255139966564,0.009254362771020624
1348,0.0026441036488630354,0.2633583616961134,2.2888602592524045e-05,0.011572468039385105,0.0026441036488630354
2295,0.0005288207297726071,0.2444194603810972,0.0,0.004306347018796445,0.0005288207297726071
394,0.0026441036488630354,0.2641751686449829,5.2527846012e-05,0.012950478821101964,0.0026441036488630354
3043,0.0007932310946589106,0.23594592414862903,0.0,0.002605166842854573,0.0007932310946589106
2285,0.0010576414595452142,0.24446197550727236,5.188419540978767e-06,0.004448261335760294,0.0010576414595452142
1536,0.0021152829190904283,0.26637829742064234,1.131898886761114e-05,0.007868777278877472,0.0021152829190904283
883,0.003966155473294554,0.2662017041748857,9.519514995430083e-06,0.013253211736511493,0.003966155473294554
199,0.015864621893178214,0.28882283131757275,0.0011619646997343476,0.027592317609051793,0.015864621893178214
2290,0.0007932310946589106,0.2508544216316482,0.0,0.00605925172761295,0.0007932310946589106
1816,0.0010576414595452142,0.2686698331468761,4.4987813865774485e-05,0.006926080109305339,0.0010576414595452142
1524,0.0021152829190904283,0.2579210675704366,2.4042269723881987e-05,0.009039275570544788,0.0021152829190904283
1169,0.0013220518244315177,0.22990543058912302,4.503158180802694e-07,0.0018547103922499834,0.0013220518244315177
749,0.0015864621893178213,0.24673663925409217,2.375865233715505e-06,0.004953861405373015,0.0015864621893178213
876,0.009254362771020624,0.27310763645381053,0.0004794240187908942,0.016845160482683474,0.009254362771020624
33,0.0671602326811211,0.33049074595915556,0.034644346580273946,0.10385692606852528,0.0671602326811211
1824,0.00026441036488630354,0.24452704568694628,0.0,0.004306347018796445,0.00026441036488630354
7525,0.005817028027498678,0.27345303963251466,3.375178624154256e-05,0.019880123715734343,0.005817028027498678
638,0.0026441036488630354,0.27186611803681376,2.9926038774770525e-05,0.016338663419111155,0.0026441036488630354
162,0.012162876784769964,0.2813074253785646,0.0008517675938549088,0.031138600469805364,0.012162876784769964
886,0.002379693283976732,0.254973130840223,6.510653173393013e-05,0.011809696533918588,0.002379693283976732
2903,0.00026441036488630354,0.24452704568694628,0.0,0.004306347018796445,0.00026441036488630354
3049,0.00026441036488630354,0.24452704568694628,0.0,0.004306347018796445,0.00026441036488630354
7604,0.024854574299312534,0.31933921772126994,0.005621131405792186,0.07643051369340777,0.024854574299312534
215,0.007403490216816499,0.26330902055106487,0.0002187370997471389,0.006086455886892712,0.007403490216816499
479,0.003437334743521946,0.2723138727361575,0.0004434127892993864,0.00860303155155663,0.003437334743521946
302,0.005552617662612374,0.273506256143098,0.0003011075844662155,0.009961639079172241,0.005552617662612374
131,0.01797990481226864,0.29142807614127714,0.001585587467095678,0.027800068653592448,0.01797990481226864
859,0.0031729243786356425,0.2527264695542724,0.00032085554869145717,0.003757305777828393,0.0031729243786356425
437,0.005288207297726071,0.2639023372812523,0.0004243243023140994,0.005575215682352694,0.005288207297726071
1398,0.0010576414595452142,0.249230696433997,0.0,0.0031716702784411145,0.0010576414595452142
423,0.003966155473294554,0.2557852210740393,0.0001478978400056997,0.0047011421879698005,0.003966155473294554
510,0.0018508725542041248,0.2639519010595002,0.0002360895016508559,0.006225617774943341,0.0018508725542041248
224,0.010576414595452142,0.268259571901376,0.04183411316011842,0.007677346316190755,0.010576414595452142
7582,0.0026441036488630354,0.26703627155449533,7.30761499174283e-05,0.008514191798956895,0.0026441036488630354
311,0.005288207297726071,0.26110764462448843,0.00040038765199883143,0.005940495455571256,0.005288207297726071
1230,0.0013220518244315177,0.247715148883636,3.841902240734236e-06,0.0030764905186971563,0.0013220518244315177
1239,0.0010576414595452142,0.25256750780686654,1.3534814654160556e-05,0.0035348630264186442,0.0010576414595452142
567,0.0015864621893178213,0.2559948810913131,1.1628892355387076e-06,0.004732312235680761,0.0015864621893178213
466,0.005288207297726071,0.259372870202327,4.149696235428682e-05,0.006807695273407819,0.005288207297726071
1085,0.0010576414595452142,0.24852553442817132,5.383657138160908e-05,0.002792331254443118,0.0010576414595452142
771,0.0018508725542041248,0.25585506957788257,6.556493734723945e-07,0.004579531959238468,0.0018508725542041248
1270,0.0015864621893178213,0.2524767622727583,5.748018568424699e-06,0.0033093945106737917,0.0015864621893178213
1264,0.0015864621893178213,0.2609864247337621,5.729708825910911e-06,0.004670200344123575,0.0015864621893178213
3774,0.00449497620306716,0.26269381255912316,0.0001940536847991461,0.005626286302218777,0.00449497620306716
1003,0.0021152829190904283,0.2583002935473826,5.626438634695509e-05,0.004508991672051381,0.0021152829190904283
367,0.005023796932839768,0.26244853355579995,8.560800388765018e-05,0.006060323211167906,0.005023796932839768
1107,0.0015864621893178213,0.25268103149789806,2.665332493783715e-07,0.0037937733895388286,0.0015864621893178213
661,0.0037017451084082496,0.2520692130196949,0.0004323123947470837,0.0032962494168389616,0.0037017451084082496
274,0.006610259122157588,0.2910056728835923,0.00048466855273607165,0.021192992458258574,0.006610259122157588
654,0.005023796932839768,0.2532273688632989,0.00035205322161767675,0.003901405162400041,0.005023796932839768
910,0.0013220518244315177,0.24925279723176533,6.859131460527432e-07,0.0032363821154090234,0.0013220518244315177
1091,0.0010576414595452142,0.254442273412023,0.0,0.004250420162612225,0.0010576414595452142
84,0.024854574299312534,0.2836350952959251,0.005668568105032609,0.018952673378880184,0.024854574299312534
531,0.006345848757271285,0.2640262816440558,0.00019470460792711717,0.006406773464016897,0.006345848757271285
501,0.003437334743521946,0.25629833084550174,0.00028821827295773494,0.004683102430099145,0.003437334743521946
583,0.0021152829190904283,0.2530905631534862,0.0003332289763486974,0.0033583321979397712,0.0021152829190904283
1702,0.0010576414595452142,0.26343240809584045,0.0,0.005937899014512049,0.0010576414595452142
3356,0.0005288207297726071,0.24745345491527582,0.0,0.002619733090508896,0.0005288207297726071
733,0.0026441036488630354,0.2657235577975627,4.273494663298647e-05,0.007916106374011675,0.0026441036488630354
356,0.007403490216816499,0.27706493783958774,0.0004336823659068936,0.011883767672182535,0.007403490216816499
1678,0.0005288207297726071,0.24745345491527582,0.0,0.002619733090508896,0.0005288207297726071
1010,0.0021152829190904283,0.25453443759690464,0.0004708994050382168,0.00425541138106035,0.0021152829190904283
7596,0.004230565838180857,0.2708183634630136,0.00023467620940179724,0.008401679151944515,0.004230565838180857
781,0.0018508725542041248,0.2559948810913131,0.0002366125917546471,0.004732312235680761,0.0018508725542041248
2017,0.0005288207297726071,0.24745345491527582,0.0,0.002619733090508896,0.0005288207297726071
2002,0.0005288207297726071,0.24745345491527582,0.0,0.002619733090508896,0.0005288207297726071
572,0.003966155473294554,0.26993410106430593,8.475972693935857e-05,0.010532924756896473,0.003966155473294554
202,0.013220518244315176,0.27527409601240016,0.002720074938576413,0.011327730955906234,0.013220518244315176
664,0.004759386567953464,0.27212932465704504,0.00038279235302234076,0.010074367852546236,0.004759386567953464
1636,0.0015864621893178213,0.26345709948285856,7.516070645526161e-06,0.006021759073574396,0.0015864621893178213
326,0.007139079851930196,0.28513124309014176,0.0009031211358876519,0.015392792160955642,0.007139079851930196
341,0.00819672131147541,0.2642993694765038,0.0012874213683059688,0.007475488305230315,0.00819672131147541
538,0.0015864621893178213,0.25065309384542694,0.0,0.002919198393363391,0.0015864621893178213
1233,0.0013220518244315177,0.25074253295117016,1.7106890764928868e-05,0.0029377432305367542,0.0013220518244315177
2492,0.0005288207297726071,0.24745345491527582,0.0,0.002619733090508896,0.0005288207297726071
536,0.010047593865679535,0.2770103276222152,0.0010749456557411108,0.010179134370958593,0.010047593865679535
1621,0.0010576414595452142,0.24749703217245908,0.0002354497025191084,0.0026212706029657066,0.0010576414595452142
1415,0.0015864621893178213,0.26333368881231195,1.3337403223871765e-05,0.006004022796777249,0.0015864621893178213
323,0.007139079851930196,0.2678505616907393,0.000590414013342358,0.007171413378888465,0.007139079851930196
1611,0.0026441036488630354,0.2666562749627756,8.438637345259909e-05,0.007907395653275362,0.0026441036488630354
609,0.005288207297726071,0.2656984397752734,0.00013501888071168177,0.007389323530039606,0.005288207297726071
366,0.005552617662612374,0.27513936906642694,5.348616907670119e-05,0.011467561105512364,0.005552617662612374
848,0.0031729243786356425,0.258395274350305,0.0002130090355585137,0.005111495198688852,0.0031729243786356425
1602,0.0005288207297726071,0.24745345491527582,0.0,0.002619733090508896,0.0005288207297726071
365,0.006610259122157588,0.266985542779504,0.0002790379342848267,0.005928812761788129,0.006610259122157588
419,0.007667900581702802,0.2619593470999644,0.010333397093463885,0.006463846375586941,0.007667900581702802
841,0.003437334743521946,0.27173470556676504,0.0003167501215208576,0.00761924394413694,0.003437334743521946
468,0.003437334743521946,0.2661008988339125,0.0008903121960078579,0.006407119169555532,0.003437334743521946
193,0.011105235325224748,0.2926721984988149,0.0007063923435683461,0.027603715206777832,0.011105235325224748
2103,0.0010576414595452142,0.25744859812993387,0.0,0.004579435106838677,0.0010576414595452142
2405,0.0013220518244315177,0.2478462035431283,7.535765670687855e-05,0.0026411705339268125,0.0013220518244315177
411,0.007932310946589107,0.2917608256573197,0.0003374992748509481,0.028987784994843835,0.007932310946589107
807,0.004759386567953464,0.27430699662170566,6.0071910636260634e-05,0.012754134324049796,0.004759386567953464
1038,0.003437334743521946,0.2726308238974411,0.00031235303918949347,0.009485136891265077,0.003437334743521946
265,0.006874669487043892,0.2913072644193821,0.0006486131547806968,0.026300699715911924,0.006874669487043892
2201,0.0007932310946589106,0.24745345491527582,2.016283814481734e-06,0.002619733090508896,0.0007932310946589106
361,0.005288207297726071,0.2761666137141499,0.00028682724112859693,0.012364340198547765,0.005288207297726071
1737,0.0015864621893178213,0.2563684599035587,3.709944630422924e-06,0.00501092820070002,0.0015864621893178213
1139,0.0031729243786356425,0.27257794747698,1.8709700630525625e-05,0.012023644274364557,0.0031729243786356425
386,0.005817028027498678,0.28010202236000176,0.0027246602441015747,0.010805910476310163,0.005817028027498678
727,0.0026441036488630354,0.24951831286130652,8.490030679375295e-05,0.0030261864105867137,0.0026441036488630354
1108,0.0015864621893178213,0.2508544216316482,5.805009678641978e-06,0.0030460588157930012,0.0015864621893178213
1642,0.0015864621893178213,0.2507872764438453,4.164799849253421e-05,0.0033901572098414792,0.0015864621893178213
1109,0.0013220518244315177,0.24795552173452876,0.00017832547102420774,0.0027491646957321122,0.0013220518244315177
918,0.003437334743521946,0.27001189187152913,0.00024344357479222438,0.007850164336308897,0.003437334743521946
2511,0.0005288207297726071,0.24745345491527582,0.0,0.002619733090508896,0.0005288207297726071
570,0.00449497620306716,0.26996002635253724,7.333650582805111e-05,0.008460766702003427,0.00449497620306716
716,0.008725542041248016,0.2626201807327495,0.001762898191192345,0.005885752268695623,0.008725542041248016
313,0.005288207297726071,0.2610833916387347,0.0003270517805935001,0.005920979287451454,0.005288207297726071
718,0.00449497620306716,0.25777914475262453,7.77676456596603e-05,0.004801630933997731,0.00449497620306716
1615,0.0018508725542041248,0.24749703217245908,0.0002005120319223854,0.0026429295187023103,0.0018508725542041248
1218,0.0015864621893178213,0.25669623692991944,0.0002354497025191084,0.005405335892936745,0.0015864621893178213
1086,0.0013220518244315177,0.24856949012934362,0.0002354497025191084,0.002793970011391612,0.0013220518244315177
2485,0.0005288207297726071,0.24745345491527582,0.0,0.002619733090508896,0.0005288207297726071
7569,0.002379693283976732,0.24856949012934362,7.249614560308995e-06,0.0027950967247482193,0.002379693283976732
1088,0.0021152829190904283,0.24949616495496343,3.13923088816523e-05,0.0028941316368839374,0.0021152829190904283
535,0.006081438392384982,0.2585378765988427,0.0005461631416652901,0.004927082896096626,0.006081438392384982
2467,0.0005288207297726071,0.24745345491527582,0.0,0.002619733090508896,0.0005288207297726071
2468,0.0005288207297726071,0.24745345491527582,0.0,0.002619733090508896,0.0005288207297726071
2465,0.0005288207297726071,0.24745345491527582,0.0,0.002619733090508896,0.0005288207297726071
401,0.007403490216816499,0.27777683510056506,0.0007112846324010775,0.012957612305803985,0.007403490216816499
772,0.002379693283976732,0.2521370465000554,6.722334559841291e-05,0.003880785448019805,0.002379693283976732
2454,0.0005288207297726071,0.24745345491527582,0.0,0.002619733090508896,0.0005288207297726071
773,0.0021152829190904283,0.2503851589508835,5.718851193058191e-06,0.0036886785341440536,0.0021152829190904283
711,0.0026441036488630354,0.26067177913220974,1.986319915432964e-05,0.006672840717238955,0.0026441036488630354
7550,0.013484928609201481,0.2996613853286373,0.0015055989760917713,0.027415620446012322,0.013484928609201481
842,0.0031729243786356425,0.25913375074975736,6.675339351693838e-05,0.006462567490996255,0.0031729243786356425
153,0.015071390798519302,0.28635124229651776,0.010340334592528403,0.02003426078795683,0.015071390798519302
2442,0.0005288207297726071,0.24745345491527582,0.0,0.002619733090508896,0.0005288207297726071
840,0.003437334743521946,0.27543594261466126,2.061684347502919e-05,0.01203756056364517,0.003437334743521946
2439,0.0005288207297726071,0.24745345491527582,0.0,0.002619733090508896,0.0005288207297726071
1908,0.0010576414595452142,0.24754062478050354,4.062709171759244e-06,0.0027172190537553117,0.0010576414595452142
1087,0.0026441036488630354,0.2569308770002393,5.113003304712073e-06,0.005348260202473847,0.0026441036488630354
1909,0.0010576414595452142,0.2654976664194406,3.4307038666639195e-05,0.005719328774485042,0.0010576414595452142
626,0.0015864621893178213,0.2584190304663619,3.175132828881889e-07,0.006885467107198181,0.0015864621893178213
7327,0.002908514013749339,0.2620326087799588,4.900464677418426e-06,0.006349904076256943,0.002908514013749339
2024,0.00026441036488630354,0.24756184134242196,0.0,0.002619733090508896,0.00026441036488630354
1634,0.0005288207297726071,0.2522014059802059,0.0,0.0037040778872259247,0.0005288207297726071
380,0.005288207297726071,0.26484724341681126,0.0005704088495586828,0.007136447216765643,0.005288207297726071
2997,0.00026441036488630354,0.24756184134242196,0.0,0.002619733090508896,0.00026441036488630354
521,0.0026441036488630354,0.2791284800777178,5.711395273789073e-05,0.014657770020088333,0.0026441036488630354
1322,0.004759386567953464,0.28192816393005193,0.00010740978936222396,0.019092674026180263,0.004759386567953464
2868,0.00026441036488630354,0.24756184134242196,0.0,0.002619733090508896,0.00026441036488630354
2740,0.00026441036488630354,0.24756184134242196,0.0,0.002619733090508896,0.00026441036488630354
2709,0.00026441036488630354,0.24756184134242196,0.0,0.002619733090508896,0.00026441036488630354
603,0.004759386567953464,0.2369603603424901,7.509384828187995e-06,0.0033518355888108795,0.004759386567953464
191,0.01269169751454257,0.28260846515007215,0.0005014013949964649,0.03647063450150902,0.01269169751454257
248,0.007667900581702802,0.27239304141705767,0.0006266670215302717,0.01808649155191928,0.007667900581702802
372,0.005817028027498678,0.2692359956305189,0.0008881216602742892,0.013470852987802328,0.005817028027498678
982,0.0026441036488630354,0.24583031260998933,0.00034859060174445854,0.0038267307822327868,0.0026441036488630354
1372,0.0018508725542041248,0.243698959110683,2.986147034010682e-05,0.004141474213095607,0.0018508725542041248
335,0.003966155473294554,0.26186172856182394,0.0002000520201150444,0.016502073941944546,0.003966155473294554
1192,0.002908514013749339,0.24680163266156974,5.501543431245764e-05,0.0067803031861209465,0.002908514013749339
893,0.0021152829190904283,0.25042977498063235,2.102292929179132e-06,0.0070313753968482915,0.0021152829190904283
59,0.017451084082496033,0.27818921163723453,0.0008170783066493992,0.03525407173378436,0.017451084082496033
904,0.003966155473294554,0.24824020086395993,5.538622769204278e-07,0.007993022000546064,0.003966155473294554
349,0.003966155473294554,0.2605992763195455,0.0005701941200801106,0.007804366846937811,0.003966155473294554
61,0.0224748810153358,0.26696018561901586,0.01436991886416494,0.01000539991640368,0.0224748810153358
826,0.00449497620306716,0.2543041522104965,6.139852259998471e-05,0.010863603951597203,0.00449497620306716
122,0.017715494447382338,0.30181722263315985,0.0014064413166551474,0.05246943678014946,0.017715494447382338
1872,0.0005288207297726071,0.23598554230397265,0.0,0.0030995956839761467,0.0005288207297726071
391,0.007403490216816499,0.2770103276222152,0.00035804073339414485,0.02641200596131354,0.007403490216816499
1068,0.003437334743521946,0.2713412293061703,3.13528782612288e-06,0.015932021658377534,0.003437334743521946
7591,0.007932310946589107,0.26213035478715074,0.0003320466307739817,0.01582193293263198,0.007932310946589107
82,0.0224748810153358,0.2869944654260382,0.0016851911618829367,0.0476877584706654,0.0224748810153358
3307,0.0005288207297726071,0.23598554230397265,0.0,0.0030995956839761467,0.0005288207297726071
3206,0.0007932310946589106,0.23598554230397265,4.068332167195543e-06,0.0030995956839761467,0.0007932310946589106
434,0.002908514013749339,0.24583031260998933,0.0002426395212473806,0.004321790836823628,0.002908514013749339
597,0.005817028027498678,0.2607443222989442,0.00036903098679506326,0.010725394220890187,0.005817028027498678
684,0.004230565838180857,0.2664540519843225,8.66089833201054e-06,0.014140636234528752,0.004230565838180857
801,0.010312004230565839,0.28971591366549354,0.0007489142822233599,0.03065392540743188,0.010312004230565839
1373,0.0010576414595452142,0.23911729429031203,1.1178205695282903e-05,0.0034053448527515038,0.0010576414595452142
110,0.01639344262295082,0.2860889358150247,0.0011054992388857675,0.03487735334771632,0.01639344262295082
7126,0.00026441036488630354,0.0,0.0,2.968291719908565e-23,0.00026441036488630354
1535,0.0021152829190904283,0.2561115074608308,1.3441820002403156e-05,0.007943088689804671,0.0021152829190904283
528,0.003966155473294554,0.25249944254245577,7.46401121808109e-05,0.007911130414290498,0.003966155473294554
198,0.010576414595452142,0.28484229776881004,0.0021255296292311907,0.025938562566814725,0.010576414595452142
3336,0.0005288207297726071,0.23598554230397265,0.0,0.0030995956839761467,0.0005288207297726071
602,0.004759386567953464,0.2605026686174808,5.572194665777029e-05,0.013782245143062168,0.004759386567953464
2395,0.0018508725542041248,0.24989542979930812,2.8971285290606368e-06,0.007938715566133967,0.0018508725542041248
599,0.006345848757271285,0.25860923676351255,0.00015884276066007743,0.011473587554460528,0.006345848757271285
245,0.014806980433632998,0.27673759913189105,0.000522886385229057,0.02914653082808773,0.014806980433632998
1819,0.0010576414595452142,0.24424954765229562,0.0,0.004852500392792653,0.0010576414595452142
3309,0.0005288207297726071,0.23598554230397265,0.0,0.0030995956839761467,0.0005288207297726071
310,0.006081438392384982,0.26872120405187555,3.928395575203487e-05,0.014400361239205295,0.006081438392384982
695,0.005288207297726071,0.27068796170864967,0.00010123706425818324,0.012327415967853994,0.005288207297726071
280,0.011369645690111053,0.2867602320325054,0.00018179361250335985,0.033587188306213746,0.011369645690111053
3009,0.0005288207297726071,0.23598554230397265,0.0,0.0030995956839761467,0.0005288207297726071
2386,0.0010576414595452142,0.24424954765229562,0.0,0.004852500392792653,0.0010576414595452142
484,0.007932310946589107,0.2681060467743817,0.0001111007806911097,0.020715798185475184,0.007932310946589107
2354,0.0018508725542041248,0.2485914738111451,1.1687616062835139e-05,0.0066587002791911876,0.0018508725542041248
1194,0.002908514013749339,0.2363029671612121,0.0005056010693209195,0.003157404515635221,0.002908514013749339
2333,0.0010576414595452142,0.24756242684363378,0.0,0.006196198051738899,0.0010576414595452142
825,0.004230565838180857,0.248086830925209,0.00047157953937290053,0.00995607566815161,0.004230565838180857
1378,0.0026441036488630354,0.24684498062550433,3.213381521038521e-06,0.008797994006160525,0.0026441036488630354
1868,0.0021152829190904283,0.2360846459249637,0.000714400615072954,0.0031475611242676887,0.0021152829190904283
1854,0.0010576414595452142,0.2367009511059047,1.6711071486837316e-06,0.003221081114277346,0.0010576414595452142
1376,0.0026441036488630354,0.25110092856732336,6.801405356459272e-06,0.008199978291305204,0.0026441036488630354
692,0.0015864621893178213,0.25114580006992654,3.7326896401665444e-06,0.004635093645868187,0.0015864621893178213
7444,0.0031729243786356425,0.2552278029948804,0.0002473256102043343,0.010330328937651775,0.0031729243786356425
1859,0.0018508725542041248,0.23877198389250914,1.5000871452739601e-05,0.004467220915829394,0.0018508725542041248
3236,0.0005288207297726071,0.23598554230397265,0.0,0.0030995956839761467,0.0005288207297726071
2363,0.0010576414595452142,0.2368605202985268,2.666880071661221e-06,0.00330250853995721,0.0010576414595452142
3231,0.0005288207297726071,0.23598554230397265,0.0,0.0030995956839761467,0.0005288207297726071
2320,0.0013220518244315177,0.23247240049479925,0.0,0.0020305988779019133,0.0013220518244315177
706,0.005288207297726071,0.2610106597068082,4.9543172645848806e-05,0.013772320375768315,0.005288207297726071
2335,0.0010576414595452142,0.23958607180213243,1.802577554301802e-05,0.0032363732340343235,0.0010576414595452142
141,0.015864621893178214,0.2628657808269539,0.0012283854191339732,0.023711615851814936,0.015864621893178214
7531,0.0021152829190904283,0.2273577444295574,1.3169112905454995e-06,0.0016734381688271068,0.0021152829190904283
46,0.027234267583289264,0.2628657808269539,0.006094934483818886,0.01182563410237625,0.027234267583289264
2360,0.0007932310946589106,0.23606481854225395,1.9577750213010728e-05,0.003113272735976822,0.0007932310946589106
979,0.003437334743521946,0.23881255687193018,0.000371890303564663,0.003833150054127826,0.003437334743521946
7568,0.002379693283976732,0.2702975088357167,1.4476637662467349e-05,0.015517598024833665,0.002379693283976732
1551,0.0007932310946589106,0.24544392196844378,2.70090049585552e-06,0.004118403525574566,0.0007932310946589106
1176,0.0018508725542041248,0.23735151341330862,0.0,0.003317528735982134,0.0018508725542041248
2397,0.0015864621893178213,0.24007719460049692,0.00023606550524541645,0.005019270097536319,0.0015864621893178213
7559,0.0010576414595452142,0.24429341435692317,0.0,0.006060230957432486,0.0010576414595452142
2408,0.0015864621893178213,0.25726009467166555,2.9801631309235375e-06,0.012581080134720722,0.0015864621893178213
7578,0.0021152829190904283,0.26422483496734517,0.0,0.012097643106688562,0.0021152829190904283
7503,0.0015864621893178213,0.24630422313202052,1.2155861491098774e-06,0.00692515508397451,0.0015864621893178213
7480,0.00026441036488630354,0.23609083182164495,0.0,0.0030995956839761467,0.00026441036488630354
7479,0.0005288207297726071,0.2360251737662791,0.0,0.0030995956839761467,0.0005288207297726071
7510,0.0013220518244315177,0.2423332868680591,0.0,0.004876636056131991,0.0013220518244315177
7532,0.0013220518244315177,0.24141748641953256,0.0,0.005005439487293705,0.0013220518244315177
7522,0.0013220518244315177,0.24141748641953256,0.0,0.005005439487293705,0.0013220518244315177
7523,0.0013220518244315177,0.24141748641953256,0.0,0.005005439487293705,0.0013220518244315177
338,0.0026441036488630354,0.24127242870237062,0.0,0.00497516082291481,0.0026441036488630354
7544,0.0013220518244315177,0.2413138559737824,0.0,0.004885031983380723,0.0013220518244315177
7447,0.0007932310946589106,0.23638245684825648,6.277839962815287e-06,0.0032896801963542563,0.0007932310946589106
7521,0.0026441036488630354,0.24938548437428956,3.769929256512431e-05,0.005292847672104295,0.0026441036488630354
7477,0.00026441036488630354,0.23609083182164495,0.0,0.0030995956839761467,0.00026441036488630354
384,0.006874669487043892,0.2803534604411149,0.0026158211558712343,0.012152394753921505,0.006874669487043892
7575,0.0021152829190904283,0.2578737426039099,4.540134815634926e-07,0.010348464977826542,0.0021152829190904283
3516,0.003437334743521946,0.27087055935073895,6.298663236363683e-05,0.010009097735258302,0.003437334743521946
7423,0.0010576414595452142,0.24951831286130652,0.00042273143941468967,0.00621576949035653,0.0010576414595452142
7485,0.0005288207297726071,0.24767084180092075,0.0,0.006196198051738899,0.0005288207297726071
759,0.00978318350079323,0.2610833916387347,5.580118348053114e-05,0.015599260759214804,0.00978318350079323
946,0.008461131676361713,0.2866140302215375,0.00031890322413870005,0.024608337667590567,0.008461131676361713
7585,0.003437334743521946,0.2587520753367042,2.9801631309235375e-06,0.01706635372263774,0.003437334743521946
7563,0.0018508725542041248,0.267901619746723,3.7754561224216136e-06,0.014450655463904193,0.0018508725542041248
3133,0.004759386567953464,0.2387314246970119,0.0002148093842154485,0.004078214722825622,0.004759386567953464
7433,0.0013220518244315177,0.23774201085871757,2.666880071661221e-06,0.003544689991482508,0.0013220518244315177
7516,0.0018508725542041248,0.2654976664194406,3.4225970642157274e-06,0.01338509323717326,0.0018508725542041248
7457,0.0007932310946589106,0.23600535637133652,0.0,0.0030995956839761467,0.0007932310946589106
314,0.008461131676361713,0.27898995477743105,0.002143815825175594,0.01168919971632534,0.008461131676361713
7514,0.003966155473294554,0.2747896954132973,0.000253074533200037,0.01577473934010544,0.003966155473294554
3305,0.0005288207297726071,0.23770180079345604,0.0,0.0030326601083416386,0.0005288207297726071
524,0.0013220518244315177,0.2576609949933649,0.0,0.0076791867639324565,0.0013220518244315177
